date,exchange_rate_USD_JY,cpi_us,inflation_us,interest_r_us,gdp_pc_us,govt_debt_us
2018-09-04,111.44,252.182,2.44258329692818,1.92,,
2018-09-05,111.47,252.182,2.44258329692818,1.92,,
2018-09-06,110.87,252.182,2.44258329692818,1.92,,
2018-09-07,111.18,252.182,2.44258329692818,1.92,,
2018-09-10,111.09,252.182,2.44258329692818,1.92,,
2018-09-11,111.54,252.182,2.44258329692818,1.92,,
2018-09-12,111.29,252.182,2.44258329692818,1.92,,
2018-09-13,111.92,252.182,2.44258329692818,1.92,,
2018-09-14,112.09,252.182,2.44258329692818,1.92,,
2018-09-17,111.97,252.182,2.44258329692818,1.92,,
2018-09-18,112.3,252.182,2.44258329692818,1.92,,
2018-09-19,112.21,252.182,2.44258329692818,1.92,,
2018-09-20,112.58,252.182,2.44258329692818,1.92,,
2018-09-21,112.62,252.182,2.44258329692818,1.92,,
2018-09-24,112.62,252.182,2.44258329692818,1.93,,
2018-09-25,112.88,252.182,2.44258329692818,1.93,,
2018-09-26,112.92,252.182,2.44258329692818,1.93,,
2018-09-27,113.38,252.182,2.44258329692818,2.18,,
2018-09-28,113.48,252.182,2.44258329692818,2.18,,
2018-10-01,113.96,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-02,113.66,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-03,114.19,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-04,113.79,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-05,113.56,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-08,,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-09,113.13,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-10,112.71,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-11,112.26,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-12,112.02,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-15,111.82,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-16,112.16,252.772,2.44258329692818,2.18,56851.0,105.54691
2018-10-17,112.21,252.772,2.44258329692818,2.19,56851.0,105.54691
2018-10-18,112.11,252.772,2.44258329692818,2.19,56851.0,105.54691
2018-10-19,112.52,252.772,2.44258329692818,2.19,56851.0,105.54691
2018-10-22,112.78,252.772,2.44258329692818,2.19,56851.0,105.54691
2018-10-23,112.12,252.772,2.44258329692818,2.2,56851.0,105.54691
2018-10-24,112.58,252.772,2.44258329692818,2.2,56851.0,105.54691
2018-10-25,112.54,252.772,2.44258329692818,2.2,56851.0,105.54691
2018-10-26,111.65,252.772,2.44258329692818,2.2,56851.0,105.54691
2018-10-29,112.49,252.772,2.44258329692818,2.2,56851.0,105.54691
2018-10-30,112.76,252.772,2.44258329692818,2.2,56851.0,105.54691
2018-10-31,112.86,252.772,2.44258329692818,2.2,56851.0,105.54691
2018-11-01,112.79,252.594,2.44258329692818,2.2,,
2018-11-02,113.09,252.594,2.44258329692818,2.19,,
2018-11-05,113.22,252.594,2.44258329692818,2.2,,
2018-11-06,113.38,252.594,2.44258329692818,2.2,,
2018-11-07,113.32,252.594,2.44258329692818,2.2,,
2018-11-08,113.87,252.594,2.44258329692818,2.2,,
2018-11-09,113.77,252.594,2.44258329692818,2.19,,
2018-11-12,,252.594,2.44258329692818,2.19,,
2018-11-13,113.97,252.594,2.44258329692818,2.2,,
2018-11-14,113.7,252.594,2.44258329692818,2.2,,
2018-11-15,113.46,252.594,2.44258329692818,2.2,,
2018-11-16,112.76,252.594,2.44258329692818,2.2,,
2018-11-19,112.54,252.594,2.44258329692818,2.2,,
2018-11-20,112.66,252.594,2.44258329692818,2.2,,
2018-11-21,113.06,252.594,2.44258329692818,2.2,,
2018-11-22,,252.594,2.44258329692818,2.2,,
2018-11-23,112.83,252.594,2.44258329692818,2.2,,
2018-11-26,113.58,252.594,2.44258329692818,2.2,,
2018-11-27,113.84,252.594,2.44258329692818,2.2,,
2018-11-28,113.96,252.594,2.44258329692818,2.2,,
2018-11-29,113.42,252.594,2.44258329692818,2.2,,
2018-11-30,113.54,252.594,2.44258329692818,2.2,,
2018-12-03,113.54,252.767,2.44258329692818,2.19,,
2018-12-04,112.93,252.767,2.44258329692818,2.2,,
2018-12-05,,252.767,2.44258329692818,2.2,,
2018-12-06,112.46,252.767,2.44258329692818,2.2,,
2018-12-07,112.6,252.767,2.44258329692818,2.19,,
2018-12-10,112.96,252.767,2.44258329692818,2.2,,
2018-12-11,113.41,252.767,2.44258329692818,2.19,,
2018-12-12,113.28,252.767,2.44258329692818,2.19,,
2018-12-13,113.66,252.767,2.44258329692818,2.19,,
2018-12-14,113.35,252.767,2.44258329692818,2.19,,
2018-12-17,112.96,252.767,2.44258329692818,2.2,,
2018-12-18,112.54,252.767,2.44258329692818,2.2,,
2018-12-19,112.15,252.767,2.44258329692818,2.2,,
2018-12-20,111.34,252.767,2.44258329692818,2.4,,
2018-12-21,111.14,252.767,2.44258329692818,2.4,,
2018-12-24,,252.767,2.44258329692818,2.4,,
2018-12-25,,252.767,2.44258329692818,2.4,,
2018-12-26,110.45,252.767,2.44258329692818,2.4,,
2018-12-27,110.78,252.767,2.44258329692818,2.4,,
2018-12-28,110.34,252.767,2.44258329692818,2.4,,
2018-12-31,109.7,252.767,2.44258329692818,2.4,,
2019-01-01,,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-02,109.22,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-03,108.07,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-04,108.29,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-07,108.62,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-08,108.57,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-09,108.38,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-10,108.29,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-11,108.34,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-14,,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-15,108.72,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-16,108.84,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-17,109.01,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-18,109.79,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-21,,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-22,109.34,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-23,109.44,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-24,109.72,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-25,109.6,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-28,109.2,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-29,109.36,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-30,109.57,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-01-31,108.84,252.718,1.81221007526015,2.4,57100.0,104.82935
2019-02-01,109.55,253.322,1.81221007526015,2.4,,
2019-02-04,109.96,253.322,1.81221007526015,2.4,,
2019-02-05,109.99,253.322,1.81221007526015,2.4,,
2019-02-06,109.75,253.322,1.81221007526015,2.4,,
2019-02-07,109.7,253.322,1.81221007526015,2.4,,
2019-02-08,109.76,253.322,1.81221007526015,2.4,,
2019-02-11,110.4,253.322,1.81221007526015,2.4,,
2019-02-12,110.5,253.322,1.81221007526015,2.4,,
2019-02-13,110.86,253.322,1.81221007526015,2.4,,
2019-02-14,110.68,253.322,1.81221007526015,2.4,,
2019-02-15,110.54,253.322,1.81221007526015,2.4,,
2019-02-18,,253.322,1.81221007526015,2.4,,
2019-02-19,110.68,253.322,1.81221007526015,2.4,,
2019-02-20,,253.322,1.81221007526015,2.4,,
2019-02-21,110.72,253.322,1.81221007526015,2.4,,
2019-02-22,110.7,253.322,1.81221007526015,2.4,,
2019-02-25,111.07,253.322,1.81221007526015,2.4,,
2019-02-26,110.76,253.322,1.81221007526015,2.4,,
2019-02-27,110.92,253.322,1.81221007526015,2.4,,
2019-02-28,111.38,253.322,1.81221007526015,2.4,,
2019-03-01,111.89,254.202,1.81221007526015,2.4,,
2019-03-04,111.68,254.202,1.81221007526015,2.4,,
2019-03-05,111.98,254.202,1.81221007526015,2.4,,
2019-03-06,111.66,254.202,1.81221007526015,2.4,,
2019-03-07,111.6,254.202,1.81221007526015,2.4,,
2019-03-08,111.11,254.202,1.81221007526015,2.4,,
2019-03-11,111.21,254.202,1.81221007526015,2.4,,
2019-03-12,111.38,254.202,1.81221007526015,2.4,,
2019-03-13,111.23,254.202,1.81221007526015,2.4,,
2019-03-14,111.71,254.202,1.81221007526015,2.4,,
2019-03-15,111.57,254.202,1.81221007526015,2.4,,
2019-03-18,111.41,254.202,1.81221007526015,2.4,,
2019-03-19,111.38,254.202,1.81221007526015,2.4,,
2019-03-20,111.41,254.202,1.81221007526015,2.41,,
2019-03-21,110.86,254.202,1.81221007526015,2.41,,
2019-03-22,109.76,254.202,1.81221007526015,2.41,,
2019-03-25,110.09,254.202,1.81221007526015,2.4,,
2019-03-26,110.5,254.202,1.81221007526015,2.4,,
2019-03-27,110.38,254.202,1.81221007526015,2.41,,
2019-03-28,110.54,254.202,1.81221007526015,2.41,,
2019-03-29,110.68,254.202,1.81221007526015,2.43,,
2019-04-01,111.29,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-02,111.32,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-03,111.48,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-04,111.55,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-05,111.71,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-08,111.47,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-09,111.08,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-10,110.92,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-11,111.48,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-12,112.0,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-15,112.0,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-16,111.95,255.211,1.81221007526015,2.41,57418.0,103.52961
2019-04-17,112.0,255.211,1.81221007526015,2.42,57418.0,103.52961
2019-04-18,111.94,255.211,1.81221007526015,2.43,57418.0,103.52961
2019-04-19,111.92,255.211,1.81221007526015,2.44,57418.0,103.52961
2019-04-22,111.94,255.211,1.81221007526015,2.44,57418.0,103.52961
2019-04-23,111.86,255.211,1.81221007526015,2.44,57418.0,103.52961
2019-04-24,111.81,255.211,1.81221007526015,2.44,57418.0,103.52961
2019-04-25,111.59,255.211,1.81221007526015,2.44,57418.0,103.52961
2019-04-26,111.6,255.211,1.81221007526015,2.44,57418.0,103.52961
2019-04-29,111.8,255.211,1.81221007526015,2.45,57418.0,103.52961
2019-04-30,111.4,255.211,1.81221007526015,2.45,57418.0,103.52961
2019-05-01,111.18,255.29,1.81221007526015,2.45,,
2019-05-02,111.39,255.29,1.81221007526015,2.41,,
2019-05-03,111.28,255.29,1.81221007526015,2.4,,
2019-05-06,110.86,255.29,1.81221007526015,2.4,,
2019-05-07,110.34,255.29,1.81221007526015,2.4,,
2019-05-08,110.12,255.29,1.81221007526015,2.39,,
2019-05-09,109.55,255.29,1.81221007526015,2.38,,
2019-05-10,109.56,255.29,1.81221007526015,2.38,,
2019-05-13,109.18,255.29,1.81221007526015,2.38,,
2019-05-14,109.68,255.29,1.81221007526015,2.38,,
2019-05-15,109.58,255.29,1.81221007526015,2.4,,
2019-05-16,109.89,255.29,1.81221007526015,2.39,,
2019-05-17,109.9,255.29,1.81221007526015,2.39,,
2019-05-20,109.96,255.29,1.81221007526015,2.39,,
2019-05-21,110.6,255.29,1.81221007526015,2.39,,
2019-05-22,110.28,255.29,1.81221007526015,2.38,,
2019-05-23,109.58,255.29,1.81221007526015,2.38,,
2019-05-24,109.38,255.29,1.81221007526015,2.38,,
2019-05-27,,255.29,1.81221007526015,2.38,,
2019-05-28,109.49,255.29,1.81221007526015,2.39,,
2019-05-29,109.24,255.29,1.81221007526015,2.39,,
2019-05-30,109.67,255.29,1.81221007526015,2.39,,
2019-05-31,108.66,255.29,1.81221007526015,2.4,,
2019-06-03,108.39,255.159,1.81221007526015,2.38,,
2019-06-04,108.3,255.159,1.81221007526015,2.38,,
2019-06-05,108.2,255.159,1.81221007526015,2.38,,
2019-06-06,108.08,255.159,1.81221007526015,2.37,,
2019-06-07,108.15,255.159,1.81221007526015,2.37,,
2019-06-10,108.56,255.159,1.81221007526015,2.37,,
2019-06-11,108.52,255.159,1.81221007526015,2.37,,
2019-06-12,108.42,255.159,1.81221007526015,2.37,,
2019-06-13,108.44,255.159,1.81221007526015,2.37,,
2019-06-14,108.44,255.159,1.81221007526015,2.36,,
2019-06-17,108.56,255.159,1.81221007526015,2.38,,
2019-06-18,108.39,255.159,1.81221007526015,2.37,,
2019-06-19,108.36,255.159,1.81221007526015,2.37,,
2019-06-20,107.52,255.159,1.81221007526015,2.37,,
2019-06-21,107.55,255.159,1.81221007526015,2.38,,
2019-06-24,107.36,255.159,1.81221007526015,2.38,,
2019-06-25,106.92,255.159,1.81221007526015,2.38,,
2019-06-26,107.64,255.159,1.81221007526015,2.38,,
2019-06-27,107.73,255.159,1.81221007526015,2.38,,
2019-06-28,107.84,255.159,1.81221007526015,2.4,,
2019-07-01,108.42,255.685,1.81221007526015,2.39,57845.0,105.51538
2019-07-02,107.98,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-07-03,107.84,255.685,1.81221007526015,2.41,57845.0,105.51538
2019-07-04,,255.685,1.81221007526015,2.41,57845.0,105.51538
2019-07-05,108.55,255.685,1.81221007526015,2.42,57845.0,105.51538
2019-07-08,108.72,255.685,1.81221007526015,2.41,57845.0,105.51538
2019-07-09,108.78,255.685,1.81221007526015,2.41,57845.0,105.51538
2019-07-10,108.44,255.685,1.81221007526015,2.41,57845.0,105.51538
2019-07-11,108.29,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-07-12,108.0,255.685,1.81221007526015,2.38,57845.0,105.51538
2019-07-15,107.89,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-07-16,108.35,255.685,1.81221007526015,2.41,57845.0,105.51538
2019-07-17,108.1,255.685,1.81221007526015,2.41,57845.0,105.51538
2019-07-18,107.74,255.685,1.81221007526015,2.41,57845.0,105.51538
2019-07-19,107.78,255.685,1.81221007526015,2.41,57845.0,105.51538
2019-07-22,107.91,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-07-23,108.06,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-07-24,108.08,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-07-25,108.58,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-07-26,108.69,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-07-29,108.86,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-07-30,108.66,255.685,1.81221007526015,2.39,57845.0,105.51538
2019-07-31,108.58,255.685,1.81221007526015,2.4,57845.0,105.51538
2019-08-01,108.28,256.059,1.81221007526015,2.14,,
2019-08-02,106.64,256.059,1.81221007526015,2.14,,
2019-08-05,106.02,256.059,1.81221007526015,2.13,,
2019-08-06,106.45,256.059,1.81221007526015,2.13,,
2019-08-07,105.62,256.059,1.81221007526015,2.12,,
2019-08-08,106.04,256.059,1.81221007526015,2.12,,
2019-08-09,105.3,256.059,1.81221007526015,2.12,,
2019-08-12,105.38,256.059,1.81221007526015,2.12,,
2019-08-13,106.6,256.059,1.81221007526015,2.12,,
2019-08-14,105.79,256.059,1.81221007526015,2.12,,
2019-08-15,106.12,256.059,1.81221007526015,2.13,,
2019-08-16,106.34,256.059,1.81221007526015,2.13,,
2019-08-19,106.5,256.059,1.81221007526015,2.13,,
2019-08-20,106.35,256.059,1.81221007526015,2.13,,
2019-08-21,106.52,256.059,1.81221007526015,2.12,,
2019-08-22,106.44,256.059,1.81221007526015,2.12,,
2019-08-23,105.3,256.059,1.81221007526015,2.12,,
2019-08-26,106.0,256.059,1.81221007526015,2.12,,
2019-08-27,105.8,256.059,1.81221007526015,2.12,,
2019-08-28,105.86,256.059,1.81221007526015,2.12,,
2019-08-29,106.5,256.059,1.81221007526015,2.12,,
2019-08-30,106.3,256.059,1.81221007526015,2.13,,
2019-09-02,,256.511,1.81221007526015,2.13,,
2019-09-03,105.88,256.511,1.81221007526015,2.13,,
2019-09-04,106.28,256.511,1.81221007526015,2.13,,
2019-09-05,106.96,256.511,1.81221007526015,2.13,,
2019-09-06,106.8,256.511,1.81221007526015,2.12,,
2019-09-09,107.14,256.511,1.81221007526015,2.13,,
2019-09-10,107.34,256.511,1.81221007526015,2.13,,
2019-09-11,107.73,256.511,1.81221007526015,2.13,,
2019-09-12,107.97,256.511,1.81221007526015,2.13,,
2019-09-13,108.12,256.511,1.81221007526015,2.14,,
2019-09-16,107.94,256.511,1.81221007526015,2.25,,
2019-09-17,108.12,256.511,1.81221007526015,2.3,,
2019-09-18,108.17,256.511,1.81221007526015,2.25,,
2019-09-19,108.0,256.511,1.81221007526015,1.9,,
2019-09-20,107.95,256.511,1.81221007526015,1.9,,
2019-09-23,107.47,256.511,1.81221007526015,1.9,,
2019-09-24,107.32,256.511,1.81221007526015,1.9,,
2019-09-25,107.78,256.511,1.81221007526015,1.9,,
2019-09-26,107.67,256.511,1.81221007526015,1.85,,
2019-09-27,108.05,256.511,1.81221007526015,1.83,,
2019-09-30,108.11,256.511,1.81221007526015,1.9,,
2019-10-01,107.7,257.244,1.81221007526015,1.88,58017.0,106.88663
2019-10-02,107.21,257.244,1.81221007526015,1.85,58017.0,106.88663
2019-10-03,106.76,257.244,1.81221007526015,1.83,58017.0,106.88663
2019-10-04,106.91,257.244,1.81221007526015,1.82,58017.0,106.88663
2019-10-07,107.06,257.244,1.81221007526015,1.82,58017.0,106.88663
2019-10-08,107.06,257.244,1.81221007526015,1.82,58017.0,106.88663
2019-10-09,107.43,257.244,1.81221007526015,1.82,58017.0,106.88663
2019-10-10,107.91,257.244,1.81221007526015,1.82,58017.0,106.88663
2019-10-11,108.52,257.244,1.81221007526015,1.82,58017.0,106.88663
2019-10-14,,257.244,1.81221007526015,1.82,58017.0,106.88663
2019-10-15,108.83,257.244,1.81221007526015,1.9,58017.0,106.88663
2019-10-16,108.71,257.244,1.81221007526015,1.9,58017.0,106.88663
2019-10-17,108.51,257.244,1.81221007526015,1.85,58017.0,106.88663
2019-10-18,108.44,257.244,1.81221007526015,1.85,58017.0,106.88663
2019-10-21,108.57,257.244,1.81221007526015,1.85,58017.0,106.88663
2019-10-22,108.56,257.244,1.81221007526015,1.85,58017.0,106.88663
2019-10-23,108.64,257.244,1.81221007526015,1.85,58017.0,106.88663
2019-10-24,108.62,257.244,1.81221007526015,1.85,58017.0,106.88663
2019-10-25,108.75,257.244,1.81221007526015,1.83,58017.0,106.88663
2019-10-28,109.02,257.244,1.81221007526015,1.83,58017.0,106.88663
2019-10-29,108.83,257.244,1.81221007526015,1.82,58017.0,106.88663
2019-10-30,108.88,257.244,1.81221007526015,1.82,58017.0,106.88663
2019-10-31,108.09,257.244,1.81221007526015,1.58,58017.0,106.88663
2019-11-01,108.16,257.803,1.81221007526015,1.57,,
2019-11-04,108.56,257.803,1.81221007526015,1.56,,
2019-11-05,109.13,257.803,1.81221007526015,1.56,,
2019-11-06,108.86,257.803,1.81221007526015,1.55,,
2019-11-07,109.42,257.803,1.81221007526015,1.55,,
2019-11-08,109.14,257.803,1.81221007526015,1.55,,
2019-11-11,,257.803,1.81221007526015,1.55,,
2019-11-12,109.09,257.803,1.81221007526015,1.55,,
2019-11-13,108.83,257.803,1.81221007526015,1.55,,
2019-11-14,108.33,257.803,1.81221007526015,1.55,,
2019-11-15,108.8,257.803,1.81221007526015,1.55,,
2019-11-18,108.61,257.803,1.81221007526015,1.55,,
2019-11-19,108.59,257.803,1.81221007526015,1.55,,
2019-11-20,108.67,257.803,1.81221007526015,1.55,,
2019-11-21,108.53,257.803,1.81221007526015,1.55,,
2019-11-22,108.67,257.803,1.81221007526015,1.55,,
2019-11-25,108.95,257.803,1.81221007526015,1.55,,
2019-11-26,109.11,257.803,1.81221007526015,1.55,,
2019-11-27,109.38,257.803,1.81221007526015,1.55,,
2019-11-28,,257.803,1.81221007526015,1.55,,
2019-11-29,109.47,257.803,1.81221007526015,1.56,,
2019-12-02,109.09,258.616,1.81221007526015,1.56,,
2019-12-03,108.53,258.616,1.81221007526015,1.55,,
2019-12-04,108.87,258.616,1.81221007526015,1.55,,
2019-12-05,108.69,258.616,1.81221007526015,1.55,,
2019-12-06,108.66,258.616,1.81221007526015,1.55,,
2019-12-09,108.59,258.616,1.81221007526015,1.55,,
2019-12-10,108.73,258.616,1.81221007526015,1.55,,
2019-12-11,108.67,258.616,1.81221007526015,1.55,,
2019-12-12,109.16,258.616,1.81221007526015,1.55,,
2019-12-13,109.28,258.616,1.81221007526015,1.55,,
2019-12-16,109.64,258.616,1.81221007526015,1.56,,
2019-12-17,109.52,258.616,1.81221007526015,1.55,,
2019-12-18,109.58,258.616,1.81221007526015,1.55,,
2019-12-19,109.23,258.616,1.81221007526015,1.55,,
2019-12-20,109.45,258.616,1.81221007526015,1.55,,
2019-12-23,109.39,258.616,1.81221007526015,1.55,,
2019-12-24,109.38,258.616,1.81221007526015,1.55,,
2019-12-25,,258.616,1.81221007526015,1.55,,
2019-12-26,109.67,258.616,1.81221007526015,1.55,,
2019-12-27,109.47,258.616,1.81221007526015,1.55,,
2019-12-30,108.85,258.616,1.81221007526015,1.55,,
2019-12-31,108.67,258.616,1.81221007526015,1.55,,
2020-01-01,,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-02,108.43,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-03,107.94,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-06,108.36,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-07,108.53,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-08,109.03,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-09,109.47,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-10,109.5,259.037,1.23358439630637,1.54,57279.0,107.827
2020-01-13,109.93,259.037,1.23358439630637,1.54,57279.0,107.827
2020-01-14,110.05,259.037,1.23358439630637,1.54,57279.0,107.827
2020-01-15,109.94,259.037,1.23358439630637,1.54,57279.0,107.827
2020-01-16,110.16,259.037,1.23358439630637,1.54,57279.0,107.827
2020-01-17,110.16,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-20,,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-21,109.95,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-22,109.93,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-23,109.39,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-24,109.31,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-27,108.95,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-28,109.17,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-29,109.15,259.037,1.23358439630637,1.55,57279.0,107.827
2020-01-30,108.75,259.037,1.23358439630637,1.6,57279.0,107.827
2020-01-31,108.5,259.037,1.23358439630637,1.59,57279.0,107.827
2020-02-03,108.59,259.248,1.23358439630637,1.59,,
2020-02-04,109.41,259.248,1.23358439630637,1.59,,
2020-02-05,109.74,259.248,1.23358439630637,1.59,,
2020-02-06,109.89,259.248,1.23358439630637,1.59,,
2020-02-07,109.81,259.248,1.23358439630637,1.58,,
2020-02-10,109.77,259.248,1.23358439630637,1.58,,
2020-02-11,109.78,259.248,1.23358439630637,1.58,,
2020-02-12,110.0,259.248,1.23358439630637,1.58,,
2020-02-13,109.81,259.248,1.23358439630637,1.58,,
2020-02-14,109.77,259.248,1.23358439630637,1.58,,
2020-02-17,,259.248,1.23358439630637,1.58,,
2020-02-18,109.8,259.248,1.23358439630637,1.59,,
2020-02-19,111.17,259.248,1.23358439630637,1.59,,
2020-02-20,111.86,259.248,1.23358439630637,1.59,,
2020-02-21,111.74,259.248,1.23358439630637,1.58,,
2020-02-24,110.56,259.248,1.23358439630637,1.58,,
2020-02-25,110.23,259.248,1.23358439630637,1.58,,
2020-02-26,110.36,259.248,1.23358439630637,1.58,,
2020-02-27,110.15,259.248,1.23358439630637,1.58,,
2020-02-28,108.12,259.248,1.23358439630637,1.58,,
2020-03-02,108.02,258.124,1.23358439630637,1.59,,
2020-03-03,107.28,258.124,1.23358439630637,1.59,,
2020-03-04,107.34,258.124,1.23358439630637,1.09,,
2020-03-05,106.56,258.124,1.23358439630637,1.09,,
2020-03-06,105.31,258.124,1.23358439630637,1.09,,
2020-03-09,102.52,258.124,1.23358439630637,1.09,,
2020-03-10,103.71,258.124,1.23358439630637,1.09,,
2020-03-11,104.81,258.124,1.23358439630637,1.09,,
2020-03-12,105.67,258.124,1.23358439630637,1.1,,
2020-03-13,107.15,258.124,1.23358439630637,1.1,,
2020-03-16,105.64,258.124,1.23358439630637,0.25,,
2020-03-17,107.41,258.124,1.23358439630637,0.25,,
2020-03-18,108.45,258.124,1.23358439630637,0.25,,
2020-03-19,110.08,258.124,1.23358439630637,0.2,,
2020-03-20,111.3,258.124,1.23358439630637,0.15,,
2020-03-23,111.36,258.124,1.23358439630637,0.15,,
2020-03-24,111.44,258.124,1.23358439630637,0.12,,
2020-03-25,111.43,258.124,1.23358439630637,0.1,,
2020-03-26,109.45,258.124,1.23358439630637,0.1,,
2020-03-27,108.16,258.124,1.23358439630637,0.1,,
2020-03-30,108.06,258.124,1.23358439630637,0.09,,
2020-03-31,107.53,258.124,1.23358439630637,0.08,,
2020-04-01,107.05,256.092,1.23358439630637,0.06,52393.0,134.83528
2020-04-02,107.85,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-03,108.53,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-06,109.11,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-07,108.97,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-08,108.7,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-09,108.38,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-10,108.39,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-13,107.59,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-14,107.08,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-15,107.42,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-16,107.72,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-17,107.52,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-20,107.69,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-21,107.69,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-22,107.81,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-23,107.65,256.092,1.23358439630637,0.04,52393.0,134.83528
2020-04-24,107.44,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-04-27,107.22,256.092,1.23358439630637,0.04,52393.0,134.83528
2020-04-28,106.83,256.092,1.23358439630637,0.04,52393.0,134.83528
2020-04-29,106.67,256.092,1.23358439630637,0.04,52393.0,134.83528
2020-04-30,106.94,256.092,1.23358439630637,0.05,52393.0,134.83528
2020-05-01,106.76,255.868,1.23358439630637,0.05,,
2020-05-04,106.82,255.868,1.23358439630637,0.05,,
2020-05-05,106.52,255.868,1.23358439630637,0.05,,
2020-05-06,106.07,255.868,1.23358439630637,0.05,,
2020-05-07,106.36,255.868,1.23358439630637,0.05,,
2020-05-08,106.5,255.868,1.23358439630637,0.05,,
2020-05-11,107.7,255.868,1.23358439630637,0.05,,
